ca_id	part_id	site_id	mclust	clust_hard	clust_col
294	1	1122	11	4	4
317	1	1052	11	3	3
355	1	1011	11	3	3
980053	1	1094	11	1	1
17611	1	5303	11	3	3
18257	1	1029	11	4	4
24089	1	5410	11	4	4
201	1	1007	11	4	4
50291	1	271	11	3	3
365	1	1024	11	4	4
8759	1	15375	11	1	1
6850	1	83	11	3	3
3805	1	5410	11	4	4
5199	1	1118	11	4	3
16028	1	5266	11	4	3
24943	1	14069	11	1	1
16109	1	5265	11	1	1
50238	1	271	11	1	1
617	1	1082	11	3	3
9443	1	12442	11	4	4
17759	1	120	11	1	1
1970	1	115197	11	1	1
16127	1	5265	11	1	1
50277	1	271	11	3	3
1656	1	115114	11	1	1
1719	1	115186	11	3	3
16110	1	5265	11	1	1
16015	1	5266	11	3	3
12263	1	5266	11	4	4
11730	1	4064	11	3	3
130	1	1042	11	3	3
17662	1	2737	11	3	3
5352	1	1202	11	4	4
2	1	1031	11	3	3
980011	1	1094	11	3	3
16113	1	5265	11	3	3
16107	1	5265	11	3	3
16136	1	5265	11	1	1
12259	1	5266	11	4	4
50243	1	271	11	1	1
16001	1	5266	11	1	1
6798	1	2737	11	1	1
3562	1	10708	11	4	3
87	1	1042	11	1	1
329	1	1010	11	1	1
358	1	1011	11	4	3
8685	1	13964	11	1	1
17755	1	120	11	1	1
6809	1	2737	11	1	1
980086	1	1094	11	1	1
17639	1	2737	11	1	1
38	1	1093	11	1	1
20155	1	12007	11	1	1
12224	1	5266	11	1	1
15997	1	5266	11	3	3
600	1	1082	11	4	4
232	1	1041	11	3	3
24911	1	14069	11	3	3
340	1	1020	11	3	3
24923	1	14069	11	3	3
50174	1	273	11	4	3
16004	1	5266	11	3	3
266	1	1042	11	4	4
16089	1	5265	11	3	3
980121	1	1094	11	4	3
17728	1	2737	11	1	1
29609	1	1036	11	1	1
6827	1	2737	11	1	1
49516	1	6216	11	1	1
6801	1	2737	11	1	1
17751	1	120	11	1	1
347	1	1011	11	3	3
30158	1	303481	11	1	1
6799	1	2737	11	1	1
24974	1	14069	11	3	3
138	1	1042	11	3	3
980072	1	1094	11	4	4
24975	1	14069	11	3	1
214	1	290	12	2	2
526	1	1067	12	2	2
21283	1	318	12	4	4
5108	1	1186	12	2	2
207	1	281	12	4	4
21282	1	318	12	2	2
18198	1	1015	12	2	2
21266	1	318	12	2	2
213	1	290	12	2	2
18332	1	321	12	2	2
529	1	1073	12	2	2
21264	1	318	12	4	4
21269	1	318	12	2	2
251	1	305	12	2	2
5320	1	1186	12	4	4
21263	1	318	12	2	2
397	1	1037	12	4	4
208	1	281	12	2	2
368	1	1048	13	2	2
50305	1	271	13	4	4
517	1	1067	13	2	2
50336	1	271	13	2	2
77778	1	1152	13	2	2
50175	1	272	13	2	2
50306	1	271	13	4	2
61112	1	12007	13	2	2
559	1	1079	13	4	2
50271	1	271	13	2	2
50266	1	271	13	2	2
61113	1	12007	13	2	2
18208	1	1015	13	2	2
49533	1	6213	13	4	4
50260	1	271	13	2	2
145	1	307	13	2	2
1819	1	6679	13	2	2
18178	1	1014	13	4	4
18302	1	1034	13	2	2
50258	1	271	13	2	2
980100	1	1094	13	2	2
558	1	1079	13	2	2
50317	1	271	13	2	2
49420	1	6208	13	4	4
578	1	6685	13	2	2
61114	1	12007	13	2	2
25000	1	15292	13	2	2
18199	1	1015	13	2	2
370	1	1021	13	2	2
50253	1	271	13	2	2
520	1	1067	13	2	2
50311	1	271	13	2	2
61115	1	12007	13	2	2
50233	1	271	13	2	2
369	1	1048	13	2	2
18201	1	1015	13	2	2
367	1	1048	13	2	2
18207	1	1015	13	2	2
18388	1	1034	13	2	2
101	1	1042	13	2	2
18205	1	1015	13	2	2
585	1	1088	13	4	4
50265	1	271	13	2	2
49469	1	6216	13	2	2
50254	1	271	13	2	2
9999973	1	1042	13	2	2
50184	1	270	13	2	2
50268	1	271	13	2	2
50267	1	271	13	2	2
980122	1	1094	14	2	2
18188	1	1015	14	2	2
18264	1	1029	14	2	2
18213	1	1015	14	2	2
18204	1	1015	14	2	2
18190	1	1015	14	2	2
224	1	1041	14	2	2
595	1	6678	14	2	2
18259	1	1029	14	2	2
18309	1	1034	14	2	2
50263	1	271	14	2	2
583	1	1088	14	4	4
18172	1	1029	14	2	2
18200	1	1015	14	2	2
18301	1	1034	14	2	2
18389	1	1034	14	2	2
18255	1	1029	14	2	2
139	1	307	14	2	2
18263	1	1029	14	2	2
18226	1	1015	14	4	4
18165	1	1029	14	2	2
18398	1	1034	14	2	2
18364	1	1034	14	2	2
18377	1	1015	14	2	2
18167	1	1029	14	2	2
18195	1	1015	14	2	2
1750	1	6683	14	2	2
18311	1	1034	14	2	2
582	1	1088	14	4	4
205	1	281	14	4	2
18260	1	1029	14	2	2
227	1	279	14	2	2
18258	1	1029	14	2	2
980075	1	1094	14	2	2
219	1	310	14	2	2
140	1	313	14	2	2
18251	1	1029	14	2	2
18315	1	1034	14	2	2
18383	1	1014	14	2	2
226	1	279	14	2	2
18390	1	1029	14	2	2
18175	1	1029	14	2	2
115	1	1042	14	2	2
18314	1	1034	14	2	2
18321	1	1034	14	2	2
9999963	1	1036	14	2	2
724	1	1030	14	2	2
18400	1	1015	14	2	2
18249	1	1029	14	2	2
956	1	1042	14	2	2
209	1	281	14	2	2
18253	1	1029	14	2	2
18363	1	1034	14	2	2
576	1	1081	14	2	2
18211	1	1015	14	2	2
18166	1	1029	14	2	2
18210	1	1015	14	2	2
18312	1	1034	14	2	2
18168	1	1029	14	2	2
19306	1	1034	14	2	2
18169	1	1029	14	2	2
21316	1	320	14	2	2
105	1	1042	14	2	2
173	1	287	14	2	2
18250	1	1029	14	2	2
608	1	1088	14	2	2
18308	1	1034	14	2	2
223	1	297	14	4	4
18327	1	1029	14	2	2
220	1	278	14	2	2
18164	1	1029	14	2	2
18209	1	1015	14	2	2
18387	1	1034	14	2	2
49460	1	6214	15	2	2
50257	1	271	15	2	2
50172	1	273	15	2	2
50248	1	271	15	2	2
249	1	305	15	2	2
371	1	1048	15	2	2
50181	1	270	15	2	2
50256	1	271	15	2	2
225	1	288	15	2	2
564	1	1079	15	2	2
565	1	1079	15	2	2
531	1	1073	15	2	2
161	1	310	15	2	2
50259	1	271	15	2	2
372	1	1048	15	2	2
5185	1	1079	15	2	2
51851	1	1079	15	2	2
580	1	6686	15	2	2
527	1	1067	15	2	2
50224	1	271	15	2	2
594	1	6678	15	2	2
